Year,UserId,TotAnswers
2019,79343,87
2020,51733,87
2019,101586,87
2019,17829,87
2019,54895,87
2019,14882,87
2020,68187,86
2019,54998,86
2019,81563,86
2019,16134,86
2020,97793,86
2019,21436,86
2019,95583,86
2019,41297,86
2019,67934,86
2019,370,86
2019,90466,86
2019,45762,86
2019,88829,86
2019,44067,86
2019,116070,86
2019,45325,86
2019,68187,86
2019,13750,86
2020,116569,86
2019,22378,86
2019,12294,86
2019,16096,86
2019,20772,86
2020,34815,86
2019,110496,85
2019,47824,85
2019,99466,85
2019,58372,85
2019,62839,85
2019,15428,85
2019,87201,85
2019,17522,85
2019,111735,85
2019,57563,85
2019,83895,85
2019,51127,85
2019,65890,85
2019,21965,85
2019,76053,85
2019,51403,85
2019,103454,85
2019,87770,85
2019,101123,85
2020,69986,85
2019,117958,84
2020,69492,84
2019,54547,84
2019,115472,84
2019,9484,84
2019,96781,84
2019,29180,84
2019,83423,84
2020,57869,84
2019,87559,84
2020,47058,84
2020,90505,84
2019,52084,84
2019,112280,84
2020,15944,84
2019,89857,84
2019,46097,84
2019,95993,84
2019,1676,84
2019,95263,84
2019,3679,84
2019,97495,84
2019,16523,84
2019,59282,84
2020,43159,84
2019,60456,84
2020,60615,84
2020,15586,83
2019,77289,83
2020,46596,83
2020,65310,83
2019,13397,83
2019,85726,83
2020,31147,83
2019,63651,83
2019,34472,83
2019,82724,83
2019,49041,83
2019,61202,83
2020,30301,83
2020,81849,83
2019,33174,83
2020,89908,83
2019,65310,83
2019,90338,83
2020,96485,83
2020,70177,83
2020,67618,83
2020,25347,82
2019,85309,82
2019,22468,82
2019,101590,82
2019,49415,82
2019,80225,82
2019,34264,82
2019,66372,82
2019,18679,82
2019,76806,82
2019,51239,82
2019,95347,82
2020,5238,82
2019,101534,82
2020,44547,82
2019,115305,82
2020,74540,82
2019,86310,82
2019,111466,82
2020,90589,82
2019,70194,82
2019,106056,82
2019,1971,81
2020,79190,81
2019,14456,81
2019,113756,81
2019,34564,81
2019,68684,81
2020,56346,81
2019,75225,81
2019,34767,81
2020,92618,81
2019,40444,81
2019,110189,81
2019,17040,81
2019,64018,81
2020,10305,81
2020,77169,81
2019,54235,81
2020,95568,81
2019,13446,81
2019,71113,81
2020,46345,81
2020,67467,81
2019,56640,81
2019,97156,81
2020,2147,81
2019,60893,81
2020,42913,81
2020,78938,81
2019,50217,81
2020,108465,81
2020,16450,81
2019,33171,81
2019,83894,80
2019,15945,80
2019,94842,80
2019,52344,80
2020,110905,80
2020,22526,80
2019,77396,80
2020,11631,80
2019,72523,80
2019,41102,80
2020,110072,80
2019,18605,80
2020,92155,80
2020,7396,80
2019,67892,80
2020,33159,80
2020,86591,80
2020,47895,80
2019,90533,80
2019,12430,80
2019,82159,80
2019,43187,80
2019,101642,80
2019,54755,80
2019,62487,80
2020,5270,80
2019,76130,80
2020,48733,80
2019,79262,80
2019,49295,80
2019,101178,80
2019,845,80
2020,66497,80
2019,57552,80
2019,60683,80
2019,98890,80
2019,116864,80
2020,117858,79
2019,81465,79
2019,26950,79
2020,113240,79
2019,11701,79
2020,67347,79
2019,26809,79
2020,97076,79
2020,34606,79
2020,64196,79
2019,51692,79
2019,64090,79
2020,10211,79
2020,80094,79
2019,21236,79
2019,76328,79
2019,14590,79
2019,58994,79
2019,49356,79
2019,98133,79
2019,89285,79
2019,108571,79
2019,73007,79
2019,110589,79
2019,92830,79
2020,42321,78
2019,74071,78
2019,21429,78
2019,114938,78
2019,18366,78
2020,60606,78
2020,51528,78
2019,82631,78
2019,19702,78
2019,75849,78
2019,47552,78
2020,90925,78
2019,4891,78
2019,114685,78
2019,35597,78
2019,110770,78
2019,17670,78
2020,106056,78
2019,16971,78
2020,101381,78
2020,45569,78
2019,107041,78
2019,58561,78
2019,71065,78
2019,53102,78
2019,113363,78
2019,4777,78
2019,86960,78
2020,33368,78
2019,98502,78
2019,14178,78
2020,110166,78
2019,2027,78
2019,60606,78
2019,43013,78
2019,71448,78
2019,73679,78
2019,110965,78
2020,99640,78
2019,16234,77
2020,77910,77
2019,27877,77
2020,76272,77
2019,29943,77
2019,81061,77
2020,34014,77
2019,66357,77
2019,17056,77
2019,70370,77
2020,29542,77
2020,93228,77
2019,1340,77
2020,71955,77
2019,18140,77
2020,68185,77
2020,5074,77
2020,64263,77
2020,50956,77
2019,68978,77
2019,35529,77
2019,82474,77
2019,27162,77
2019,114810,77
2020,81070,77
2019,71296,77
2020,70505,77
2020,94360,77
2019,59582,77
2019,20142,76
2019,101675,76
2019,32953,76
2019,109349,76
2019,25556,76
2019,67110,76
2019,51011,76
2019,95468,76
2019,9691,76
2019,114882,76
2019,33551,76
2020,75508,76
2019,17021,76
2020,106766,76
2019,53682,76
2019,79571,76
2019,35390,76
2019,80165,76
2019,5074,76
2020,115472,76
2019,45599,76
2019,86084,76
2019,31838,76
2019,2210,76
2020,117248,75
2019,43266,75
2020,118003,75
2020,3934,75
2020,89112,75
2019,18381,75
2019,89243,75
2020,8192,75
2019,92262,75
2020,31922,75
2019,60424,75
2019,30322,75
2019,109521,75
2020,37669,75
2019,84766,75
2020,21027,75
2020,106925,75
2019,3084,75
2019,65921,75
2019,48219,75
2019,106280,75
2019,25962,75
2019,73392,75
2019,91668,75
2019,89377,75
2019,65115,75
2019,98956,75
2019,72663,75
2019,104220,75
2020,118066,74
2019,94014,74
2019,56478,74
2019,70474,74
2020,28679,74
2020,79766,74
2019,9768,74
2019,103373,74
2019,3734,74
2019,69452,74
2020,55031,74
2019,96043,74
2019,27777,74
2019,97425,74
2019,52385,74
2020,71933,74
2019,5279,74
2019,69589,74
2020,20775,74
2019,67902,74
2019,56023,74
2019,109989,74
2019,28136,74
2019,58736,74
2019,52088,74
2020,114402,74
2020,4314,74
2019,115495,74
2019,16550,74
2019,108856,74
2019,29599,74
2020,107518,74
2019,49419,74
2019,22336,74
2020,3588,74
2019,5442,74
2019,118553,73
2019,43153,73
2019,100122,73
2020,15228,73
2019,72434,73
2020,12322,73
2019,99257,73
2020,29512,73
2020,93509,73
2019,45810,73
2019,88283,73
2020,31992,73
2020,90665,73
2020,15859,73
2020,71456,73
2019,26015,73
2020,92912,73
2019,46412,73
2020,105080,73
2019,25971,73
2019,94660,73
2019,51949,73
2020,89800,73
2019,56977,73
2019,82895,73
2019,7024,73
2019,108640,73
2019,40396,73
2019,106569,73
2019,38113,73
2019,111702,73
2020,62510,73
2019,59174,73
2019,117323,72
2020,81417,72
2020,5219,72
2019,108801,72
2019,24498,72
2019,115353,72
2019,12573,72
2019,96750,72
2019,5649,72
2019,59401,72
2019,56387,72
2019,115949,72
2019,28309,72
2020,95112,72
2019,48441,72
2019,80630,72
2019,37203,72
2019,62586,72
2019,20093,72
2019,59531,72
2020,16352,72
2019,77214,72
2019,17195,72
2020,61417,72
2019,52655,72
2019,69103,72
2019,5816,72
2019,103701,72
2019,37910,72
2020,74956,72
2019,51940,72
2019,68342,72
2019,44447,72
2019,84481,72
2019,23984,72
2020,93889,72
2019,6676,72
2019,80452,72
2019,117873,71
2019,91507,71
2019,33671,71
2020,80542,71
2020,45004,71
2019,60689,71
2020,52163,71
2020,71916,71
2019,40044,71
2019,110815,71
2019,8141,71
2019,86463,71
2019,43962,71
2020,116021,71
2020,34157,71
2019,63445,71
2019,43394,71
2019,67134,71
2019,31226,71
2019,107043,71
2019,7964,71
2020,82724,71
2020,54838,71
2019,78155,71
2020,9687,71
2019,88167,71
2019,11467,71
2019,82577,71
2019,33813,71
2019,43243,71
2019,35820,71
2019,49925,71
2019,43938,71
2019,4529,71
2019,46558,71
2019,54754,71
2019,38886,71
2019,10010,71
2019,117359,70
2019,37492,70
2019,89148,70
2019,30736,70
2020,86563,70
2020,6183,70
2019,94263,70
2019,15475,70
2019,73157,70
2019,23935,70
2019,67467,70
2020,34592,70
2019,62444,70
2019,51374,70
2019,105833,70
2019,55246,70
2019,62255,70
2020,46633,70
2019,77058,70
2019,33695,70
2019,92393,70
2019,15094,70
2019,71369,70
2019,37204,70
2020,101586,70
2020,27162,70
2019,99614,70
2019,1333,70
2020,59319,70
2019,18761,70
2019,114889,70
2019,11333,70
2020,82507,70
2019,84066,70
2019,78045,70
2019,109903,70
2019,80403,70
2019,70575,70
2019,64518,70
2019,118015,69
2020,112040,69
2020,40960,69
2020,84628,69
2019,13017,69
2019,69179,69
2019,20383,69
2019,115196,69
2019,46331,69
2019,82708,69
2019,19972,69
2020,61809,69
2020,19281,69
2020,82329,69
2019,16439,69
2019,79560,69
2019,7149,69
2019,90312,69
2019,53772,69
2020,78692,69
2019,29294,69
2019,101085,69
2020,24412,69
2019,86578,69
2019,36276,69
2020,85398,69
2019,54395,69
2020,97250,69
2019,58400,69
2019,86915,69
2020,17195,69
2019,86840,69
2019,10385,69
2019,63479,69
2019,49317,69
2019,65797,69
2020,33479,69
2019,49934,69
2019,61150,68
2019,30056,68
2019,77010,68
2019,15107,68
2020,97479,68
2019,8252,68
2019,83199,68
2020,9787,68
2019,97311,68
2019,9581,68
2019,80260,68
2019,53436,68
2019,116206,68
2019,53931,68
2019,72622,68
2020,9276,68
2019,70916,68
2020,52027,68
2019,27899,68
2020,45763,68
2019,20609,68
2019,46032,68
2019,48303,68
2019,17188,68
2020,1989,68
2020,218,68
2020,42825,68
2020,44070,68
2020,17644,68
2019,95940,67
2019,31223,67
2020,90466,67
2019,51513,67
2019,109913,67
2019,47765,67
2020,106869,67
2020,14678,67
2019,74459,67
2019,5636,67
2019,77438,67
2020,52053,67
2019,96090,67
2019,17583,67
2020,73957,67
2019,22319,67
2020,110316,67
2020,26773,67
2019,74775,67
2019,29049,67
2019,92215,67
2019,3355,67
2019,88079,67
2019,10374,67
2019,106059,67
2019,10824,67
2019,58773,67
2019,17039,67
2019,66832,67
2019,24479,67
2020,87990,67
2019,43212,67
2019,85739,67
2020,7434,67
2019,16450,67
2019,46233,67
2019,51660,67
2019,1068,67
2019,10064,67
2019,10857,67
2020,65665,66
2019,54838,66
2019,87802,66
2020,36061,66
2020,107176,66
2019,14548,66
2019,62385,66
2019,30362,66
2019,91937,66
2020,49526,66
2019,88750,66
2019,49537,66
2019,104140,66
2019,9584,66
2020,75015,66
2019,50985,66
2019,75354,66
2019,22933,66
2019,109387,66
2020,4974,66
2019,95956,66
2019,46191,66
2019,73859,66
2019,18778,66
2019,68446,66
2019,12968,66
2019,81502,66
2019,57544,66
2019,106084,66
2019,425,66
2020,97237,66
2020,17829,66
2020,105821,66
2019,2061,66
2019,59561,66
2019,16370,66
2020,41925,66
2020,73967,65
2019,52920,65
2020,81465,65
2020,58415,65
2020,63524,65
2019,47058,65
2019,98013,65
2019,55748,65
2019,86590,65
2020,43473,65
2019,95016,65
2019,17274,65
2019,93967,65
2020,43173,65
2019,73209,65
2019,24480,65
2019,107741,65
2019,8806,65
2019,87787,65
2019,8199,65
2019,97929,65
2019,15128,65
2019,112941,65
2019,28589,65
2019,110212,65
2019,18208,65
2019,89581,65
2019,43036,65
2019,93889,65
2020,17807,65
2019,78296,65
2019,38948,65
2019,113648,65
2019,36517,65
2020,91073,65
2019,57558,65
2020,93124,65
2019,113285,65
2019,57488,64
2019,97975,64
2019,45866,64
2019,65568,64
2020,12275,64
2020,73898,64
2019,46625,64
2019,106864,64
2019,9515,64
2019,65748,64
2019,4042,64
2019,91509,64
2019,42267,64
2019,79849,64
2020,27944,64
2019,109463,64
2020,22497,64
2020,86084,64
2019,35722,64
2019,116687,64
2019,56317,64
2019,72347,64
2019,28341,64
2019,99668,64
2020,43790,64
2019,64377,64
2019,15937,64
2019,86356,64
2019,50530,64
2019,90565,64
2019,54527,64
2019,62325,64
2019,37215,64
2019,89995,64
2019,31270,64
2019,104812,64
2019,29358,64
2019,100520,64
2019,48515,64
2020,87568,64
2019,53017,64
2019,75777,64
2019,26341,64
2019,49193,64
2019,28023,64
2019,56593,64
2020,71461,63
2019,28695,63
2019,86922,63
2019,28201,63
2019,89653,63
2020,46061,63
2020,67915,63
2020,29932,63
2019,89792,63
2019,19441,63
2019,98857,63
2019,12124,63
2019,106294,63
2019,50956,63
2019,93928,63
2019,32484,63
2020,105770,63
2020,42573,63
2019,84511,63
2020,16996,63
2019,93142,63
2019,17525,63
2020,95562,63
2019,46127,63
2019,106879,63
2020,10884,63
2020,109348,63
2019,7011,63
2019,74059,63
2019,24359,63
2019,104144,63
2020,868,63
2019,115052,63
2019,30067,63
2019,107176,63
2020,31111,63
2019,78460,63
2020,31021,63
2019,101415,63
2019,8473,63
2020,84481,63
2019,22410,63
2019,47169,63
2020,47612,63
2019,1882,63
2019,118514,62
2019,49557,62
2019,106756,62
2019,23877,62
2019,80534,62
2020,11629,62
2020,106864,62
2020,46657,62
2020,88167,62
2019,33437,62
2019,75196,62
2019,46990,62
2019,74963,62
2019,25551,62
2019,89722,62
2019,35603,62
2020,62576,62
2019,2870,62
2019,76864,62
2019,4499,62
2019,101346,62
2019,29443,62
2020,62380,62
2019,32136,62
2019,96245,62
2019,43729,62
2020,74355,62
2019,51357,62
2019,91774,62
2019,45545,62
2019,106027,62
2019,14325,62
2020,109831,62
2020,12989,62
2019,73485,62
2019,116780,62
2019,104057,62
2019,37225,61
2019,82014,61
2019,10567,61
2019,102490,61
2019,15227,61
2020,69801,61
2020,34169,61
2019,65739,61
2019,21848,61
2019,104763,61
2019,23177,61
2019,114784,61
2019,51040,61
2020,59531,61
2019,42378,61
2019,74566,61
2019,13160,61
2019,61468,61
2019,25581,61
2019,76752,61
2019,52366,61
2019,60887,61
2019,53120,61
2019,73826,61
2020,49472,61
2020,91484,61
2020,13406,61
2019,96167,61
2020,47916,61
2019,87002,61
2020,10164,61
2019,90817,61
2020,31612,61
2019,59953,61
2019,8575,61
2019,86542,61
2019,8093,61
2019,98481,61
2019,20971,61
2019,97419,61
2019,5503,61
2019,72528,61
2019,7956,61
2019,93415,61
2019,34921,61
2019,8025,61
2019,33068,61
2019,12466,61
2020,11705,61
2019,113567,60
2020,23615,60
2019,114534,60
2019,17846,60
2019,92770,60
2019,57736,60
2019,78829,60
2019,38327,60
2020,61756,60
2019,2844,60
2019,71292,60
2020,53113,60
2019,88590,60
2019,3376,60
2019,88563,60
2020,24455,60
2019,112533,60
2019,38204,60
2019,115292,60
2019,44846,60
2019,96087,60
2020,52526,60
2019,87678,60
2020,44846,60
2019,109890,60
2019,32477,60
2019,80461,60
2019,16182,60
2019,110588,60
2020,43140,60
2019,108834,60
2019,26499,60
2019,78019,60
2019,49874,60
2019,106545,60
2019,21767,60
2019,65958,60
2020,7059,60
2019,26775,60
2019,47210,60
2019,19946,60
2019,54870,60
2020,116801,59
2019,28588,59
2019,73611,59
2019,48714,59
2019,104258,59
2019,15993,59
2019,73186,59
2019,32886,59
2019,84781,59
2019,19452,59
2019,94740,59
2020,34975,59
2019,71515,59
2019,11631,59
2019,116216,59
2019,33967,59
2019,81849,59
2019,39101,59
2019,75101,59
2019,35567,59
2019,77469,59
2020,19726,59
2019,100508,59
2019,50919,59
2019,104401,59
2019,57036,59
2019,89993,59
2020,19811,59
2020,92642,59
2019,11943,59
2019,60917,59
2020,39544,59
2019,114052,59
2019,1,59
2019,110454,59
2020,1815,59
2019,81658,59
2019,700,59
2019,107220,59
2019,6694,59
2020,74625,59
2019,9197,59
2020,91755,59
2020,2180,59
2019,2930,59
2020,8750,59
2020,66111,58
2019,51300,58
2019,97664,58
2020,17670,58
2020,79696,58
2019,14426,58
2020,77466,58
2019,5600,58
2019,89487,58
2020,12645,58
2019,78080,58
2019,44938,58
2019,105668,58
2020,28953,58
2019,111460,58
2019,1542,58
2019,102390,58
2019,57604,58
2019,96798,58
2019,23944,58
2020,94046,58
2020,18149,58
2019,59665,58
2020,1580,58
2019,91297,58
2019,8722,58
2019,85820,58
2019,13300,58
2020,109913,58
2019,13260,58
2019,105650,58
2019,48612,58
2020,80071,58
2019,31127,58
2019,66593,58
2020,23024,58
2020,115790,58
2019,43427,58
2020,91584,58
2020,30591,58
2019,80082,58
2019,20540,58
2019,117155,58
2019,38404,58
2020,91603,58
2019,40042,58
2019,116335,58
2019,26570,58
2020,98206,58
2019,7792,58
2019,83190,58
2019,38682,58
2019,96987,58
2019,6011,58
2019,109955,58
2019,55456,58
2019,109860,58
2020,90533,58
2020,118265,57
2020,109707,57
2019,117857,57
2019,111759,57
2019,42249,57
2019,102570,57
2019,46707,57
2019,107536,57
2019,46949,57
2019,110726,57
2019,18599,57
2019,95449,57
2020,42249,57
2020,113411,57
2020,29456,57
2020,99403,57
2019,53634,57
2019,95997,57
2019,844,57
2019,104957,57
2019,11242,57
2020,115933,57
2020,19367,57
2020,93164,57
2019,30314,57
2019,80842,57
2019,6322,57
2020,101705,57
2019,45772,57
2019,104648,57
2020,34921,57
2019,63183,57
2019,9787,57
2019,99643,57
2020,424,57
2019,14388,57
2019,17787,57
2020,27593,57
2019,58328,57
2019,118569,56
2019,5219,56
2019,95799,56
2019,25487,56
2019,109720,56
2019,24966,56
2020,99792,56
2019,47982,56
2019,60740,56
2019,12632,56
2020,100656,56
2019,20252,56
2019,79000,56
2019,43731,56
2019,94205,56
2020,36206,56
2019,96439,56
2019,1924,56
2019,110158,56
2020,24002,56
2019,88071,56
2019,58572,56
2019,65803,56
2020,38895,56
2020,99354,56
2019,46275,56
2019,78844,56
2019,4957,56
2019,117005,56
2019,20853,56
2019,90576,56
2019,54266,56
2019,99625,56
2019,4718,56
2019,62333,56
2019,45773,56
2020,69518,56
2019,13509,56
2019,83102,56
2019,21718,56
2019,76332,56
2020,3367,56
2019,79492,56
2019,29345,56
2020,80225,56
2019,17828,56
2019,99160,56
2020,34946,56
2019,15457,56
2019,32619,56
2019,26873,56
2019,38259,56
2019,69458,55
2019,29174,55
2019,111085,55
2019,28400,55
2019,89159,55
2019,23704,55
2019,86591,55
2019,19643,55
2019,69891,55
2019,24574,55
2019,61854,55
2019,26302,55
2019,98997,55
2020,8600,55
2019,114737,55
2019,12842,55
2020,73389,55
2019,36936,55
2019,109707,55
2019,6648,55
2019,109088,55
2020,15280,55
2019,104882,55
2019,8359,55
2019,104508,55
2019,4366,55
2020,115345,55
2019,32928,55
2019,76472,55
2020,36302,55
